Price,Close,High,Low,Open,Volume
Ticker,CLX,CLX,CLX,CLX,CLX
Date,,,,,
2018-01-02,113.499755859375,116.54488976027021,113.39798662080193,116.47442770177929,868000
2018-01-03,112.27853393554688,113.97724368056667,112.05152408627676,113.97724368056667,1033300
2018-01-04,114.04772186279297,115.01057592467835,112.73259334032474,113.3118777060811,766900
2018-01-05,114.0790023803711,114.24339788653675,113.35881795450126,114.10248574628852,658900
2018-01-08,114.63484954833984,114.66615673396089,113.51542356022576,113.66415956760966,646900
2018-01-09,114.4156723022461,114.9010113579368,114.06340969909157,114.68182520731845,540100
2018-01-10,113.06139373779297,113.98511698413878,111.29224507241695,113.8598643499311,726800
2018-01-11,111.15133666992188,113.1788142654531,111.04174360921067,112.8030683351215,1192200
2018-01-12,110.34501647949219,111.1591344621185,109.78921555149381,111.13565109351596,1101300
2018-01-16,111.4801025390625,112.26291343487264,110.51723653699865,110.72859882339637,875100
2018-01-17,112.97527313232422,113.64065522052789,111.49574908648883,111.91064984645212,861000
2018-01-18,112.05155944824219,113.0613803229473,111.57404428863813,113.02224933105539,586600
2018-01-19,112.61519622802734,113.38234769953581,112.13768101780556,112.4429768443573,789700
2018-01-22,113.10050201416016,113.16312831206926,111.80104515296767,112.54471303042756,733800
2018-01-23,113.00605773925781,113.50210457390236,112.25015911253121,113.11629170413451,727500
2018-01-24,112.00604248046875,113.3839727043058,111.35250841826856,113.0375197542625,716100
2018-01-25,115.06111145019531,115.09260171091677,111.5099808203141,112.06116250702047,1250500
2018-01-26,112.31314849853516,114.3918546451586,112.10055013848255,114.17138672162284,1225800
2018-01-29,110.99031066894531,112.54145527388376,110.02181396777891,112.1241402457444,1208300
2018-01-30,111.62020874023438,112.25012205210126,110.63597294500399,111.02179770198926,1030700
2018-01-31,111.56511688232422,112.8958058276143,110.97457530409011,111.75408249801568,1818600
2018-02-01,110.4942626953125,112.34461901499249,110.4942626953125,111.47849861469504,1658800
2018-02-02,103.07706451416016,106.49432881786174,102.96683056935039,106.23448908768182,3511100
2018-02-05,99.99836730957031,103.6754711854224,99.88813336949802,102.51800880736421,2431600
2018-02-06,102.85659790039062,103.25029228168022,98.42359532239813,98.91177851782504,2732100
2018-02-07,100.64404296875,103.06919607088959,100.52593343931814,102.99833395761061,1857200
2018-02-08,100.5967788696289,102.05344671792676,99.28971078472134,100.29756732825068,1831700
2018-02-09,101.4156723022461,102.02196499725362,98.40784755018227,101.23457625579921,1729600
2018-02-12,100.74638366699219,102.69123475393326,99.9983667907683,101.43928958076502,1166600
2018-02-13,101.20307159423828,101.4314210520568,100.00624337862929,100.33694520049897,1109700
2018-02-14,101.4156723022461,102.02196499725362,100.06923226793563,101.02984749367789,1019500
2018-02-15,103.17155456542969,103.195175268505,100.70702975867468,101.78575458841274,844800
2018-02-16,103.69910430908203,104.58885751278633,102.51802108912756,102.85660452643974,1088700
2018-02-20,101.39993286132812,103.48650846106048,101.12434196418606,103.33691467518919,1024500
2018-02-21,99.43931579589844,102.2266724069127,99.38419882932324,101.45503487486002,934500
2018-02-22,100.23457336425781,100.7148809012943,99.53379797559117,99.64403190140625,880400
2018-02-23,101.91172790527344,101.91172790527344,100.01412399708144,100.74639583063019,895900
2018-02-26,103.5573959350586,103.60463734874922,102.04561062394991,102.28969927108598,983100
2018-02-27,102.51016998291016,104.43927051991146,102.18733762782695,103.4865245978518,1119900
2018-02-28,101.63614654541016,103.14793158180375,101.43142978508376,103.02194649178774,1408100
2018-03-01,102.17945098876953,103.70698722868187,101.51803524593947,101.6361507782234,1371600
2018-03-02,103.10069274902344,103.25816810817265,101.5259151283317,101.58890767491134,810500
2018-03-05,104.6675796508789,104.84080613519384,102.73061007477374,103.10855330664326,1049500
2018-03-06,104.1951675415039,104.6439729365994,102.91171987651444,104.61248266915072,696400
2018-03-07,102.79360961914062,104.14791930809028,102.43928706421067,103.7463433331834,834300
2018-03-08,104.70696258544922,104.79357583678409,102.71486981934748,102.90384746260536,620800
2018-03-09,103.59675598144531,104.97468645856978,103.50226115022859,104.88807320513794,821500
2018-03-12,102.65188598632812,104.45501327685025,102.30543295157622,103.62825253748339,972500
2018-03-13,103.29752349853516,103.74632880135538,102.73060268421645,103.06130449013605,786400
2018-03-14,101.23457336425781,103.51799584341518,101.16369924845625,103.3683900644762,720200
2018-03-15,100.10859680175781,101.98258571432257,99.39994578470807,101.17157633098189,1236300
2018-03-16,101.17157745361328,101.36842462679478,100.19521114937783,100.19521114937783,1454900
2018-03-19,101.19520568847656,102.63612854521155,100.80938087505608,101.1007108683865,694100
2018-03-20,100.88024139404297,102.00621353838234,100.50229816341796,101.41567198414384,643600
2018-03-21,98.27398681640625,100.69127001035784,97.65194899030153,100.69127001035784,1460400
2018-03-22,98.82516479492188,100.04561376663143,98.0299004665231,98.0535211681182,1037600
2018-03-23,97.95114135742188,99.80150333414963,97.7227979464719,99.09285240487354,784500
2018-03-26,97.8094253540039,99.03774980465826,97.35273846588404,98.52594594778594,754800
2018-03-27,99.51019287109375,100.35269863401494,97.50235506594683,97.7858155102287,745700
2018-03-28,102.60462188720703,103.38414104303145,99.81726510550862,99.81726510550862,1790300
2018-03-29,104.80931854248047,105.53371476143735,103.1794180388782,103.1794180388782,1893000
2018-04-02,101.32906341552734,104.28177132289751,100.71490113196228,104.28177132289751,1484400
2018-04-03,101.05348205566406,101.68339553814884,100.41569900994085,101.40780463499914,1014000
2018-04-04,102.39990234375,103.33689681456387,99.99836441741992,100.32119666636551,966800
2018-04-05,102.5573959350586,103.09281457677098,100.89600500976846,102.31330731812501,889100
2018-04-06,101.18732452392578,104.04554954766932,100.62828523635984,102.39202835724272,950400
2018-04-09,100.76213836669922,101.76999499620945,99.99837032509555,101.57314781053012,736100
2018-04-10,99.9905014038086,101.54953386125774,99.6519239816368,101.10071648106045,938600
2018-04-11,99.51805114746094,99.99835870529073,99.01412289126228,99.95898686981012,661700
2018-04-12,98.16374969482422,99.82514036469327,97.91966111541663,99.71490642513506,960000
2018-04-13,98.84088897705078,99.23458327298889,98.14798917882709,98.3133400622453,634300
2018-04-16,100.13221740722656,100.41567781378069,98.26611007259396,98.95113438235067,1073700
2018-04-17,99.87239074707031,100.43931163423964,99.23460775265468,100.43931163423964,650800
2018-04-18,99.77790832519531,100.62828965925429,99.4157102030516,99.87239113522428,833200
2018-04-19,93.82524871826172,97.40786401744145,93.63627108820288,97.24251309661466,3950100
2018-04-20,90.45523071289062,93.92761849351383,90.06153628011069,93.86462594251697,3113100
2018-04-23,90.39222717285156,91.28197426100803,89.77018936514425,90.94339687218758,2094600
2018-04-24,91.28153228759766,92.2026084234696,90.17783295586139,90.51926551547491,1933000
2018-04-25,92.44078826904297,93.6556507963867,91.05123851801079,91.05123851801079,1536500
2018-04-26,92.22642517089844,92.95693004537917,91.79764899032298,92.44875221461365,1376000
2018-04-27,93.94153594970703,94.48147572176937,91.94852822370554,92.14703540375848,1376300
2018-04-30,93.06016540527344,94.30679027806326,92.48052782064168,94.29091236885024,2475100
2018-05-01,92.75843048095703,93.67156467775466,91.78177253562643,92.75048849790089,1791200
2018-05-02,92.10734558105469,93.63187950227916,91.3133167398387,91.3133167398387,2627100
2018-05-03,94.08444213867188,94.48939839946902,91.81351997821614,91.81351997821614,2036600
2018-05-04,95.51374816894531,95.9981063386733,93.93363217118838,94.00509187264309,1404500
2018-05-07,95.9424819946289,96.53006149181405,95.14051137225552,95.799556597156,969200
2018-05-08,94.2591323852539,96.17274417859633,94.132090962079,95.85513153372305,1183000
2018-05-09,95.54547119140625,95.83925792183307,94.53705138935433,94.65615690129184,1441000
2018-05-10,95.52957916259766,96.33154974679978,94.77525441392389,96.0139370944265,837900
2018-05-11,95.71222686767578,96.31569041778629,94.8943782191879,95.85515228591356,832800
2018-05-14,94.52117156982422,95.6725106933662,94.05269151446693,95.4978234204519,1088200
2018-05-15,93.21897888183594,94.08446733398648,91.90088821479422,93.45718387824529,1775400
2018-05-16,93.99710083007812,94.37029523080207,93.19513632847698,93.30629984469807,1210900
2018-05-17,93.95740509033203,94.28295366410977,93.17131241963574,94.02092883183509,943500
2018-05-18,93.16339111328125,93.84625629669112,92.24231489083692,93.67951099255035,2292200
2018-05-21,94.4973373413086,94.75142622936949,93.28247465595626,93.53656354401717,1007300
2018-05-22,94.93406677246094,95.7598573242691,94.29090548203531,94.77526346009547,817200
2018-05-23,94.83879089355469,95.48195220897284,94.42589257262681,95.14846160527145,819300
2018-05-24,95.03730773925781,96.0377796521443,94.85467845219884,95.18816908982767,1050700
2018-05-25,97.33202362060547,97.65757218435535,95.10874120014122,95.1405030699144,1249900
2018-05-29,98.57075500488281,99.1424568276481,97.0382788636215,97.0382788636215,2130600
2018-05-30,100.11908721923828,100.65109111256557,98.0228516983596,98.65807715351752,1567500
2018-05-31,95.9424819946289,100.04760860821484,95.37872238736294,99.7299959407242,3401300
2018-06-01,95.6328125,96.27597376765391,95.17227442930465,96.16481024134231,1158600
2018-06-04,96.26008605957031,96.56181473484483,95.71220440856085,95.71220440856085,753000
2018-06-05,96.39509582519531,96.72064447729375,95.47401952567999,96.68888259890092,946500
2018-06-06,96.81592559814453,96.98267090846271,95.73604601497652,96.2601078970839,823300
2018-06-07,98.89627075195312,99.8888065641648,96.46653896424765,96.99060078091517,1733700
2018-06-08,100.64312744140625,100.928978228835,98.57071226152648,98.79303930553606,1110600
2018-06-11,101.5721435546875,102.0962053720263,100.3175768325351,100.65900939469157,1379500
2018-06-12,101.32601928710938,102.1597519801982,100.41288492276426,101.56423035883738,1349600
2018-06-13,100.8337173461914,101.8738992114542,100.50022669837848,101.58010636954715,1365700
2018-06-14,101.54832458496094,101.65948811244209,100.4366832521915,100.92104121819848,1063500
2018-06-15,102.31060791015625,103.0569847477643,101.34188582093117,101.54039300576585,1886300
2018-06-18,100.78605651855469,102.02474532866898,99.57119365656156,101.77858627045501,1830100
2018-06-19,101.28630065917969,102.12796915614251,100.52403382189968,100.6034354815825,1371000
2018-06-20,100.6907730102539,101.61184916892626,99.88086643793682,101.18307296312615,840400
2018-06-21,100.80193328857422,101.17512771814306,99.97614883509318,100.84163714370366,940400
2018-06-22,102.35824584960938,102.70762042716304,100.84164807700913,100.84164807700913,1014900
2018-06-25,105.13734436035156,105.41524713919966,102.38206376838897,102.42970355242485,1439700
2018-06-26,104.15272521972656,105.33583214106325,102.90610667531492,104.8435261928746,1461300
2018-06-27,103.7239761352539,105.58993636786012,103.20785019489463,104.16863028232744,1402100
2018-06-28,106.2886962890625,106.3760399422222,103.90660987479926,104.08129718111867,1443000
2018-06-29,107.39237976074219,108.17847252146008,105.61375114271614,106.07428923441707,1567900
2018-07-02,106.01870727539062,107.2891458282851,105.60580899064004,106.5507050096291,1087200
2018-07-03,105.47083282470703,106.56659629896733,104.62916434803837,106.23309358564923,888900
2018-07-05,107.18590545654297,107.20177730217907,105.57402866285227,105.62166843158595,1295100
2018-07-06,107.54325103759766,108.22611621674986,107.00330521142499,107.48766321193895,1078200
2018-07-09,104.73239135742188,107.38445669380327,104.50212834195789,107.19388542465131,1736000
2018-07-10,105.19291687011719,105.43112789896749,103.87483846018911,104.93088594997347,1681900
2018-07-11,105.82816314697266,106.23311349487045,105.15323378455773,105.4867365603778,1412900
2018-07-12,105.96311950683594,106.64598462137003,105.59787311761744,105.97106754741603,967200
2018-07-13,106.76506805419922,107.36852529941433,106.27276218866173,106.39980964531091,936300
2018-07-16,106.55864715576172,106.87626589946628,105.89166596785647,106.87626589946628,1095100
2018-07-17,107.20977020263672,107.59883655404103,106.42367734185375,106.61424861244538,525600
2018-07-18,102.85053253173828,104.94676773337255,102.38205852482334,104.18450699600517,2907000
2018-07-19,103.49372100830078,103.7954558589113,101.11163437527667,101.43718912294389,1368100
2018-07-20,104.65298461914062,105.35172163321917,103.4222377164146,103.58104103252717,1633500
2018-07-23,103.7716064453125,104.96264942304721,103.14431702545943,104.64503069276853,1016300
2018-07-24,102.92994689941406,103.81131926366793,101.85006735506624,103.26343750806191,1721200
2018-07-25,103.46989440917969,104.30362709991853,102.6996854784505,103.08876396504019,1239700
2018-07-26,104.62122344970703,105.66934721245639,103.75573502241433,103.75573502241433,1282900
2018-07-27,105.38349914550781,106.28075553118448,103.22373992548579,104.02570462009965,1518500
2018-07-30,106.89215850830078,107.63854755606089,104.58947971986176,104.827690794922,1837700
2018-07-31,108.0997314453125,108.53958631691508,106.56424805957577,107.22003390504456,2324000
2018-08-01,107.2920150756836,107.81183583475533,106.10041036882892,107.81183583475533,1592800
2018-08-02,113.9137954711914,114.89746213319502,109.96311856798775,109.96311856798775,3829400
2018-08-03,114.42562866210938,115.87314128349949,112.76218503553044,113.88180468662252,1787200
2018-08-06,114.77751922607422,114.86549021822621,113.42597043889349,114.44962623687682,998500
2018-08-07,113.14603424072266,114.33763883246347,111.92244575119535,114.33763883246347,1731400
2018-08-08,112.65022277832031,113.53792557186259,112.14638783516583,113.03409062870809,793000
2018-08-09,112.13038635253906,112.82614902241852,111.95444440336125,112.78615999707134,646500
2018-08-10,112.13038635253906,112.97809999697547,111.63454440352103,112.03441025111837,500500
2018-08-13,112.93811798095703,113.15404896888346,111.37063839179989,112.70618894131141,648400
2018-08-14,113.43392944335938,114.00174425980411,112.61821198145087,112.99407461413261,594800
2018-08-15,115.93710327148438,116.32897618992403,113.62587919153074,113.99374893273466,1522700
2018-08-16,117.37660217285156,117.58452798131142,115.5931920429628,116.17700485641058,773500
2018-08-17,117.98440551757812,118.10436038000884,116.96075001504883,117.47257776631348,793100
2018-08-20,118.54422760009766,118.87212052891691,117.98441784536811,118.14436174629978,855900
2018-08-21,117.20069885253906,118.34430948007609,115.82515916713605,118.20835653712729,1303200
2018-08-22,116.08909606933594,117.32067793782463,115.60925200460755,117.32067793782463,715300
2018-08-23,116.66487884521484,116.89679569783483,115.08940622357021,115.78516898436902,728600
2018-08-24,116.49689483642578,116.89676061627331,115.52922648283847,116.46491094332946,726700
2018-08-27,115.7051773071289,117.0247419431123,115.16935852873712,117.0247419431123,681800
2018-08-28,115.74514770507812,116.85677410882447,115.52122383978644,115.96107864765776,696400
2018-08-29,115.78518676757812,116.4569586537971,115.52127376879052,115.72921187853024,668600
2018-08-30,115.96107482910156,116.77680442747982,115.41726323213942,115.77713998929791,452600
2018-08-31,115.9450912475586,116.68084290150686,114.88144668827154,115.84113443101296,1157500
2018-09-04,116.8568344116211,118.18439244302004,115.68923254049032,115.94514043162432,861900
2018-09-05,118.72815704345703,118.88009579486427,115.71316553683576,116.13702230266819,1095600
2018-09-06,119.73582458496094,120.22366138353341,117.37661863892163,118.02439932820349,1020300
2018-09-07,120.55157470703125,120.77549863253365,118.79215500245697,119.27999188364552,1003600
2018-09-10,120.40760803222656,121.87111857118056,120.2956460774784,120.75949194798878,772200
2018-09-11,120.0877456665039,120.7595175373437,119.86382170955731,120.68754459466953,929600
2018-09-12,120.63151550292969,120.9514154750007,119.71182901446495,120.14367872309057,558500
2018-09-13,120.92745208740234,120.95943599043726,119.1760374749714,120.95144306541327,708600
2018-09-14,121.06338500976562,121.1273650081938,119.53589458000238,120.9274320892071,631500
2018-09-17,121.50324249267578,121.94309740869654,120.2396770291084,121.03140367500734,829200
2018-09-18,121.43929290771484,122.28700676234438,120.29566995449443,121.96710668318399,774200
2018-09-19,120.48760986328125,121.743182589087,120.31166787068067,121.51126570953545,642000
2018-09-20,121.46324157714844,121.92708737814733,120.21566221036191,120.37560609275629,1028800
2018-09-21,121.93507385253906,122.66283251232137,121.65516292095036,121.83110484316005,1166000
2018-09-24,119.91976928710938,121.87111664148391,119.73583440785076,121.85511859021952,669400
2018-09-25,119.67184448242188,121.63118459848933,119.43192254510132,121.63118459848933,746500
2018-09-26,120.25563049316406,121.39124784137623,119.42391504198584,120.00771566260907,867900
2018-09-27,119.3839340209961,120.52755657127923,119.26397916041282,120.25563854906385,634300
2018-09-28,120.28764343261719,120.31163440648608,119.30396469224554,119.30396469224554,754100
2018-10-01,120.3036117553711,120.54353366204755,119.75980015631055,120.3436007736397,499400
2018-10-02,121.76716613769531,122.27100110420416,120.21569661127194,120.21569661127194,769300
2018-10-03,117.72853088378906,121.84714502577505,117.60057085921834,121.70318694739808,1438600
2018-10-04,117.22471618652344,117.66457122021583,115.28936624121856,116.80085920940394,1131200
2018-10-05,119.62389373779297,119.95977965647833,117.52860015806723,117.52860015806723,1563800
2018-10-08,119.86377716064453,120.52755585879879,118.79212753304625,119.12802554656578,791900
2018-10-09,120.19966125488281,121.14333868024725,119.65583742436807,119.91975031525874,672600
2018-10-10,118.00042724609375,119.9437696250599,116.42495465435987,117.53658134672116,1465900
2018-10-11,113.70585632324219,118.76815985260765,113.18603555793119,118.000424192981,1332200
2018-10-12,115.83313751220703,116.49691629336398,113.561902393051,114.76949287755343,1065700
2018-10-15,117.24864196777344,118.75214117304516,115.85710469036654,116.10501951614329,990200
2018-10-16,118.912109375,119.42393717896952,117.46459693891138,117.95243376792432,604400
2018-10-17,119.50389862060547,120.02373153234763,117.76048942239001,118.68818109628994,1122900
2018-10-18,119.15998840332031,120.87940617360412,118.61617686398853,119.47987610846445,823700
2018-10-19,122.01508331298828,123.56655271293496,120.79148246508124,120.79148246508124,1410100
2018-10-22,120.63954162597656,122.30297295851572,119.50391178114215,122.13503612151877,977400
2018-10-23,120.06372833251953,120.68751810465933,119.2799824522924,120.10370515660361,1005200
2018-10-24,122.32696533203125,124.14234749201619,120.21567414715167,120.43159291850247,1073800
2018-10-25,121.23133850097656,122.9507691624971,120.77549772852248,122.2629993384766,1024200
2018-10-26,118.21634674072266,120.90343356039016,117.52057185790258,120.0157430807812,1062100
2018-10-29,119.7677993774414,120.93541287644017,118.70415489082174,118.7681348828292,1114500
2018-10-30,123.00347900390625,123.10810650830997,119.88854171028073,120.47610884705486,1334600
2018-10-31,119.48609924316406,122.14224272750886,115.91238025859093,116.52410544652005,3038300
2018-11-01,123.73591613769531,123.97738594505255,119.07560166685839,119.30097021194791,1909800
2018-11-02,124.11426544189453,124.65354126700349,123.05181506036226,123.70377520293175,1198400
2018-11-05,126.33576965332031,126.6094298036096,123.75206264871997,124.17060964906591,1387400
2018-11-06,127.25330352783203,127.37403229506656,125.78035115924567,126.3196267890016,1423500
2018-11-07,127.71209716796875,127.79259120815888,125.44231015826837,127.5511213692547,1171400
2018-11-08,126.96353912353516,127.87305780518061,126.20693944945393,127.60744224204583,791700
2018-11-09,127.79264068603516,128.11459240811433,126.54505627005425,126.97969232302822,1225600
2018-11-12,129.643798828125,130.53721604471747,127.48668456893311,127.48668456893311,1095700
2018-11-13,128.66989135742188,130.43260482628435,127.63158724541898,129.60356797826483,794900
2018-11-14,128.92750549316406,129.64387066810625,128.17896234609273,128.33993817841971,787000
2018-11-15,129.35409545898438,129.37824121717432,127.26137301695934,128.79871845728024,629600
2018-11-16,130.4084930419922,131.18923859257288,128.84700194083084,129.3057835995054,712800
2018-11-19,130.70628356933594,131.55142179919957,129.8048093410362,130.1428621766486,566500
2018-11-20,129.1126251220703,131.18118951665426,128.983839557751,130.51312821862368,988700
2018-11-21,128.5491943359375,130.0543371298844,128.14674868778772,128.83089892064245,877000
2018-11-23,131.0604248046875,131.51920636453804,128.66185266456893,128.78258142198644,390700
2018-11-26,131.46286010742188,131.94578738105045,129.09647839348634,130.8752930644254,804200
2018-11-27,133.9016876220703,133.9258333732107,131.51116000586032,131.77677555006852,973300
2018-11-28,133.1450958251953,134.9802467096777,132.54142744788757,133.5314401478062,1013800
2018-11-29,133.65219116210938,134.13511853098098,132.53339284397504,132.8714456866848,827400
2018-11-30,133.3061065673828,134.03856067156286,132.64610202154742,133.93392086191776,2160100
2018-12-03,133.0404510498047,133.29802210965465,130.1508948064735,133.12094507642385,993400
2018-12-04,131.70436096191406,133.98220470424627,131.36630810610848,133.4992650350006,1189000
2018-12-06,131.80897521972656,132.02629927719983,129.4426054670473,131.69629094578946,1082100
2018-12-07,130.7706756591797,131.92972096476663,130.23140002315398,131.82508117750345,808800
2018-12-10,130.55337524414062,131.49509665510968,129.31384796213882,131.19729078407693,868500
2018-12-11,133.71661376953125,134.2800352997598,130.78680953067453,131.11680567445026,928700
2018-12-12,131.87338256835938,134.85147780739388,131.59972248449301,134.19147335326525,1274400
2018-12-13,132.87144470214844,133.90974897694457,131.65606337557847,132.17119326755721,768100
2018-12-14,132.42071533203125,133.87756656734533,132.09875145466015,132.73462243642672,839700
2018-12-17,126.15868377685547,132.55756801744582,125.19280426141916,131.89755116734221,1392300
2018-12-18,125.16059875488281,127.3338028364156,124.53278451536593,126.13452264430433,1105800
2018-12-19,124.637451171875,127.17285443303032,123.49449445707619,125.48257740448054,1598500
2018-12-20,123.59906768798828,125.1686027793469,121.79611959603284,123.97736746406737,1458300
2018-12-21,124.36373138427734,127.60744184629064,122.52858048255096,123.25298991112592,2074400
2018-12-24,117.00706481933594,124.50060216814089,116.99097583332136,124.50060216814089,907400
2018-12-26,121.40174102783203,121.40174102783203,116.61264084976543,117.6589895832098,793000
2018-12-27,123.2932357788086,123.34958406150773,118.52023656154657,120.58881296922952,843200
2018-12-28,123.24494934082031,124.66961035080487,122.02152343328143,123.86471906768736,614300
2018-12-31,124.06591796875,124.40397076868334,122.76199827162655,123.61518090217221,565400
2019-01-02,121.6432113647461,123.65543937100914,120.6451418522402,123.1403094926724,1048700
2019-01-03,122.36760711669922,124.16251103862557,121.10393432987159,121.78808447507606,880600
2019-01-04,123.19667053222656,124.5005906151964,121.76396488307839,122.62520454002001,1031500
2019-01-07,124.66156005859375,125.36985600324549,122.72176920894343,122.7298137000004,856900
2019-01-08,121.65128326416016,125.35378854254758,120.93493042379838,124.83865854814886,2527300
2019-01-09,121.49027252197266,123.27713186303457,121.18440995389372,122.23881539858989,1578600
2019-01-10,123.2369155883789,123.29325159663983,120.18638276347018,121.19249695504088,1457800
2019-01-11,123.4300537109375,124.4039650532641,122.48832032665392,123.71175822377447,1158600
2019-01-14,121.68343353271484,122.76199696674894,120.94293517668463,122.71370546465232,1255900
2019-01-15,122.8425064086914,124.11423613786647,122.13421041545882,122.14225490706755,856300
2019-01-16,122.26297760009766,123.01957735029916,120.79808189194098,122.56884020932787,829500
2019-01-17,122.32737731933594,122.8183615075529,121.53858727785625,122.42397262764638,734200
2019-01-18,124.25103759765625,124.63739417598137,122.78614215358064,123.38981049034194,940600
2019-01-22,122.44493103027344,124.7694332102429,121.28673971500238,124.40496801669367,1062300
2019-01-23,122.86610412597656,123.96760696028352,121.84559905419411,123.14147674492244,712300
2019-01-24,120.81696319580078,122.30722781042904,120.30670458030005,122.30722781042904,967700
2019-01-25,119.61827087402344,121.89416662568452,119.04321654388734,120.5415883195715,1109800
2019-01-28,118.84883880615234,119.59397108085456,118.0713024907776,119.03511878519778,962900
2019-01-29,118.2252197265625,119.62639204487384,118.03083251050705,119.05944477953314,1167000
2019-01-30,117.96603393554688,119.00274101253659,117.43958556435732,118.16851597962335,1326300
2019-01-31,120.1771469116211,120.33103524268348,116.28948918858143,117.53677314396786,1256300
2019-02-01,121.3758316040039,122.30724402197289,120.84127606534152,121.48922104930902,1410100
2019-02-04,128.2764129638672,130.68190034449958,125.53885210516944,126.31638849789294,4004900
2019-02-05,123.72462463378906,127.61228237911061,123.1495825453396,127.55559383280247,2682300
2019-02-06,124.59127044677734,124.91523681966135,123.400674870715,123.58695491719705,868500
2019-02-07,124.07292175292969,124.68036799505825,122.04810094583448,124.22681011163299,785700
2019-02-08,126.07339477539062,126.1543801598475,123.63550359890598,123.63550359890598,833400
2019-02-11,125.93576049804688,126.64848902474729,125.14202183639959,126.06533963838524,777300
2019-02-12,125.45780181884766,126.04095077956786,124.9151517167779,125.92756139045652,850600
2019-02-13,126.59988403320312,126.67277461037875,124.79374747821306,125.18250958167415,706300
2019-02-14,126.63227844238281,127.26402144685218,125.15010836004357,125.96813138928636,616400
2019-02-15,126.5755615234375,127.960544001728,126.40548354449425,127.49078422425292,788000
2019-02-19,126.35687255859375,127.15061095783496,125.81422223983994,126.55935457418195,754600
2019-02-20,125.765625,126.88332964937115,125.40925468521377,126.48646046090083,907900
2019-02-21,128.73001098632812,128.9243858764323,125.10153552158529,125.74946829996662,1197200
