Price,Close,High,Low,Open,Volume
Ticker,BEN,BEN,BEN,BEN,BEN
Date,,,,,
2018-01-02,27.7747745513916,28.108714331299264,27.65917991797105,28.108714331299264,2377900
2018-01-03,27.903213500976562,27.941743412543484,27.652759276729626,27.77477474630069,2033100
2018-01-04,27.8068790435791,28.282101619277434,27.774769972869837,28.050912390546628,2110500
2018-01-05,27.98027229309082,27.986695577396564,27.652755836688055,27.851833554392904,1973800
2018-01-08,28.205047607421875,28.282112346071177,27.851842796126892,27.941749208118416,2404400
2018-01-09,28.038074493408203,28.616047693476126,28.01238625123505,28.288528730182435,2258200
2018-01-10,27.78762435913086,28.205047332126682,27.768359399539566,28.095875961421395,4639500
2018-01-11,28.217885971069336,28.224309256195404,27.63349196263719,27.88394618771304,2530000
2018-01-12,28.59678077697754,28.68668717635854,28.333482414605037,28.365591492988873,1996200
2018-01-16,28.121562957763672,29.476587250167405,28.095874712939462,29.393101679371657,4716100
2018-01-17,28.834402084350586,29.02063577531852,28.288537787346485,28.32707016294316,3268900
2018-01-18,28.661001205444336,29.0270500862303,28.62889212725999,28.82154904613171,3033200
2018-01-19,28.827978134155273,28.924307846049285,28.725227584692625,28.74449254716489,2948000
2018-01-22,29.123384475708008,29.123384475708008,28.635319998009408,28.80228871544765,2339800
2018-01-23,29.22612762451172,29.309613186985604,28.994940793436193,29.05915894932957,2266600
2018-01-24,29.23255157470703,29.515114896735227,29.007783124437758,29.35456705358532,2306200
2018-01-25,29.001358032226562,29.36740686490397,28.834389377752697,29.271079643010886,2191000
2018-01-26,29.450895309448242,29.476583551048744,28.91145448466547,29.11695551793838,3239500
2018-01-29,28.975675582885742,29.457319137886078,28.937145666335827,29.348147774640253,2996000
2018-01-30,27.434423446655273,29.03347901369526,27.26103143641606,28.667430030890138,4830500
2018-01-31,27.23533821105957,27.562854759609547,27.119743558685254,27.562854759609547,6746900
2018-02-01,27.016992568969727,27.26102599202518,26.593146334065953,27.029836691211152,6795300
2018-02-02,26.25279426574707,26.952783233649562,26.11793216293224,26.70232889234102,3831600
2018-02-05,25.013347625732422,26.304150854457557,25.006924341890777,25.873883928137513,5026700
2018-02-06,25.507841110229492,25.578482550426966,23.767500696436727,24.197770173200627,5570500
2018-02-07,25.328031539916992,25.899584025089485,25.328031539916992,25.340875663717444,3689000
2018-02-08,24.403276443481445,25.405096042550692,24.396855606524984,25.308766339841036,4718000
2018-02-09,24.5445556640625,24.846383950960277,23.799613751039015,24.692259389515822,4443900
2018-02-12,24.936294555664062,25.27023194551734,24.711526083926547,24.788588370064538,3152400
2018-02-13,24.942710876464844,25.026196433696846,24.595926976976948,24.685833369488893,3141500
2018-02-14,25.565645217895508,25.60417514113175,24.730794284538852,24.827123992161923,3193400
2018-02-15,25.08399772644043,25.8417837973971,24.76290201670509,25.674812656465846,5113300
2018-02-16,25.10968780517578,25.385830358640085,24.897765874474263,24.955563210077635,4494600
2018-02-20,24.95555877685547,25.21243387297531,24.78858763710003,25.013356102191455,3351500
2018-02-21,25.09041976928711,25.591328316636872,24.955560152656936,25.116108015245036,3428100
2018-02-22,24.865650177001953,25.46930917188107,24.827117813588792,25.28949637548423,3469300
2018-02-23,25.244543075561523,25.250963911221927,24.814273593346016,24.96840059661747,3241900
