Price,Close,High,Low,Open,Volume
Ticker,GD,GD,GD,GD,GD
Date,,,,,
2018-01-02,166.51332092285156,169.42848290469982,166.08144084938579,169.04643271030523,1588000
2018-01-03,167.55154418945312,167.8920527063839,165.6911477923428,166.28083113751035,1692700
2018-01-04,170.43344116210938,170.69920475584968,167.6262395419384,168.07472115077326,1473200
2018-01-05,170.00985717773438,171.29718400422684,169.12119474032843,171.07293686947935,1722600
2018-01-08,170.00985717773438,170.74072921815014,169.69426371084447,170.13444455166498,1044900
2018-01-09,170.98989868164062,171.9034760987268,170.2590266096436,170.66599177208016,1290200
2018-01-10,170.0513916015625,171.13108551139248,169.63612568800556,170.25902455834094,956900
2018-01-11,170.6825714111328,171.23072539488393,170.00984273694212,170.08458755120586,1245600
2018-01-12,174.90170288085938,175.8651228883579,170.74904354465258,171.52974552752514,1892700
2018-01-16,171.3636474609375,175.75715561055625,171.08957041476648,175.25053064755724,1753800
2018-01-17,173.18252563476562,173.62270655410825,171.74569623782818,172.55131324256732,1421000
2018-01-18,173.28257751464844,174.65015844432702,172.77390342179532,173.74955450661156,1241700
2018-01-19,174.3666534423828,174.6251576761921,173.05743816254906,174.6251576761921,1413900
2018-01-22,173.61611938476562,174.47502617464914,172.6488026833268,174.34994760298378,1895000
2018-01-23,173.0157012939453,174.10809646919435,172.47367723305845,173.69949802224383,2277400
2018-01-24,182.84732055664062,183.58948318957448,167.9456766842459,169.27157331598772,4176200
2018-01-25,188.9013214111328,189.88531937748218,183.12246306619474,183.45601436628505,3237700
2018-01-26,188.65951538085938,188.91801957001044,184.84862718186605,187.5837888028317,1977700
2018-01-29,188.04246520996094,191.41138005233833,187.81731102366038,188.8763564082313,1737700
2018-01-30,187.0251007080078,188.35098454445273,185.37399984141283,187.55045618908434,1590200
2018-01-31,185.5241241455078,189.21826904753001,185.44074265392786,188.53447210605177,1833600
2018-02-01,187.80059814453125,189.9770541685496,185.12380242968482,185.449019411473,1779800
2018-02-02,184.89031982421875,187.9923954676229,184.15649164753515,184.15649164753515,1377900
2018-02-05,176.13446044921875,185.41567147801217,174.20817424871453,183.82293659240753,2376000
2018-02-06,177.1685028076172,177.69384553069673,170.0303845409065,172.0484121330051,2901400
2018-02-07,179.244873046875,182.3052515777631,176.793231400682,177.12679544475054,1962100
2018-02-08,171.82325744628906,181.14615349737943,171.7565446338169,180.2288809552648,1969900
2018-02-09,176.86831665039062,178.72789033788453,172.58211668117673,173.54942073740156,2682400
2018-02-12,174.7252197265625,179.3616526992354,173.34095729970844,178.59447433263634,2698800
2018-02-13,176.62649536132812,177.36032369872296,173.03242627788129,173.37432472818298,2556500
2018-02-14,181.99673461914062,182.1218131958781,175.61747272215774,176.03441827684077,2475600
2018-02-15,187.95907592773438,187.95907592773438,184.0564711251256,187.10851604460387,2624500
2018-02-16,186.95001220703125,188.45935277524967,185.54073448005775,188.12580148832268,1939200
2018-02-20,184.9820556640625,186.85831055207862,184.4400188396905,185.95770667893075,1211100
2018-02-21,184.0814666748047,187.53377543892375,184.06478528946212,184.65685358951936,1151100
2018-02-22,183.57278442382812,185.60748072350907,183.25590173723802,184.85697110645376,897600
2018-02-23,184.28994750976562,185.25726431520124,183.34764642135252,184.6651959892729,1034300
2018-02-26,189.10980224609375,189.52674775112953,185.13213856528566,185.93267953358784,1445900
2018-02-27,186.6998748779297,189.94371069597636,186.68319349342988,188.86799679285014,1083400
2018-02-28,185.49908447265625,188.78461765192145,185.49908447265625,187.29195808642325,1028000
2018-03-01,182.74720764160156,188.12581477332694,181.78823808084186,185.9410116999219,2009600
2018-03-02,186.2412109375,186.8082634281335,181.49636916128006,181.56308196748205,2058700
