Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2018-01-02,213.14422607421875,215.01164986528462,211.68530481516902,214.89492395260814,2258300
2018-01-03,211.16012573242188,213.53610143282984,211.10177548674238,212.98586383159443,2988200
2018-01-04,214.111328125,216.52064521034566,212.01883496429858,212.77746454729098,2583200
2018-01-05,213.0192108154297,214.66152784700324,211.49359427142562,214.4030923657016,2594700
2018-01-08,209.92625427246094,212.73571560730346,209.76785507777547,212.37724393156967,2940500
2018-01-09,211.7019805908203,213.0858746590172,210.60153102696722,210.75159811330346,2637300
2018-01-10,212.027099609375,212.7107017722502,210.37643807386362,212.58565647440201,2927200
2018-01-11,212.69406127929688,213.3276453937296,210.89333246465503,213.21093219578714,2422400
2018-01-12,214.27804565429688,214.50312723416107,211.82705557393533,213.21094983602575,2849200
2018-01-16,215.47019958496094,218.229643437608,213.7528425480136,216.1288055761235,4445500
2018-01-17,211.46026611328125,218.4214116097701,207.450317805695,217.5710778685767,8608100
2018-01-18,209.22604370117188,212.20223731898028,208.91759004463378,212.16056401896302,4984500
2018-01-19,213.51937866210938,213.53606833083927,208.6340760182867,209.25099588444024,4643400
2018-01-22,218.021240234375,219.14669915674082,212.74412345122866,212.96087294348843,5264700
2018-01-23,216.8290557861328,216.97079076835306,214.12797526336195,215.08668991692588,4003600
2018-01-24,221.48927307128906,221.57264509696282,217.00412777068564,217.37094433039397,4314000
2018-01-25,224.2820587158203,225.50755364794696,220.9307171699247,222.04783101855656,5055000
2018-01-26,223.54005432128906,224.25699756624206,221.7976634386116,222.9981490296816,3535400
2018-01-29,227.1582489013672,228.25035378787996,224.09867098711618,224.29042410945803,3881100
2018-01-30,224.20701599121094,226.75804192757073,222.681386976553,225.41584661193696,3970400
2018-01-31,223.3317108154297,225.09074106139968,222.03116312749592,223.88191023833028,3710200
2018-02-01,226.9497833251953,227.24989203562495,221.7560148705786,221.88106016659094,3388200
2018-02-02,216.78736877441406,226.5496290132216,216.21213493037064,225.0907077592266,5913900
2018-02-05,207.67538452148438,219.505142609416,201.33115988541482,214.67821510649185,6528500
2018-02-06,215.67025756835938,215.71193085663205,201.8396742467992,203.59038486090577,6739900
2018-02-07,214.3363800048828,218.37968115832808,213.1358941893946,213.33596667812006,4125000
2018-02-08,205.3744659423828,215.73697068851064,205.12436257315474,215.02834659582874,4166200
2018-02-09,207.83377075195312,209.80956303369862,199.48873244715296,208.10053832818596,5978600
2018-02-12,211.05174255371094,213.5444058498676,207.43362051018676,209.37605896448437,3692500
2018-02-13,213.0275421142578,213.75283042620248,208.90088110226495,210.0930222458423,2700500
2018-02-14,218.90484619140625,219.01322725748713,212.15213333936,212.58564488290108,3793800
2018-02-15,223.15663146972656,223.42341179874725,219.18003736645377,221.55600037874748,3523100
2018-02-16,223.1065673828125,224.49046143278414,221.67265521164873,221.7476823934369,2602500
2018-02-20,220.8306884765625,224.1320120109616,219.51347664350035,222.49802719274362,2618400
2018-02-21,219.58851623535156,225.0907393978351,219.36343465491936,220.02204060864926,3017900
